96	1.2
0.000000	0.000000	0.000000
1cgi_r_u.pdb    23.557  26.526  22.597 
1cgi_l_u.pdb    43.583  33.223  33.068 
2.094395	2.108018	1.311430	79	90	88	1327.305
2.617994	1.242974	-2.977882	79	91	92	1299.998
0.261799	1.113094	-0.272241	76	93	94	1294.708
0.261799	1.836682	-0.676006	76	95	94	1262.227
0.523599	1.113094	-0.272241	76	92	93	1228.713
0.000000	0.458961	-0.107937	80	91	86	1214.562
-0.523599	0.709924	0.218797	81	93	85	1198.610
2.356194	1.450119	-2.739050	79	92	93	1197.931
0.000000	1.417623	-0.202254	76	95	93	1194.730
-1.570796	0.831641	0.616218	82	86	92	1186.491
0.261799	1.417623	-0.202254	76	94	93	1185.445
-2.879793	2.393226	1.857173	82	85	90	1181.671
2.356194	1.256302	0.062705	79	94	88	1169.064
-2.617994	2.138223	1.678323	82	85	92	1159.311
0.261799	1.301460	-0.509251	78	94	91	1157.477
0.261799	1.606104	-0.451151	75	0	95	1152.819
0.523599	2.455966	-0.641220	76	94	1	1151.639
1.047198	2.343981	-1.040456	80	91	87	1147.834
0.523599	1.909857	-0.381669	76	93	94	1146.096
2.356194	2.138223	1.678323	79	91	87	1138.061
0.523599	1.606104	-0.451151	76	93	95	1125.759
0.523599	0.866955	-0.931351	80	89	87	1124.329
0.261799	2.104282	-0.813972	75	94	2	1121.858
1.570796	2.295480	1.008277	78	90	90	1111.255
0.261799	1.194549	-0.801900	80	90	87	1108.523
0.523599	1.417623	-0.202254	77	93	92	1105.173
1.832596	2.295480	1.008277	78	88	90	1103.789
-1.832596	0.906588	1.252948	80	88	92	1101.729
1.047198	2.247462	0.191623	76	95	92	1097.354
-3.141593	2.984978	1.954446	80	88	91	1086.211
2.094395	1.488617	1.159546	81	90	86	1085.089
0.000000	2.979456	-1.009304	81	88	91	1084.812
-0.261799	0.709924	0.218797	80	92	86	1083.531
2.879793	1.391910	3.030322	79	91	89	1082.436
0.523599	1.301460	-0.509251	76	92	94	1082.426
0.000000	1.113094	-0.272241	76	95	94	1080.577
1.832596	1.504028	0.636812	79	91	89	1077.373
1.308997	1.510910	-0.740472	78	90	92	1074.169
-0.261799	0.203748	0.590255	77	90	90	1071.991
2.356194	1.872854	1.543456	79	92	89	1066.300
0.523599	1.836682	-0.676006	77	93	94	1063.558
-2.356194	1.555207	1.708892	83	83	93	1062.603
-1.047198	0.418037	1.360082	78	91	87	1058.548
2.094395	1.809167	1.213774	81	90	86	1057.507
2.617994	1.391910	3.030322	79	91	91	1056.905
-1.570796	1.506530	1.988858	79	94	88	1055.982
-2.617994	1.310100	1.488307	82	86	89	1053.892
0.523599	2.456751	-1.503343	79	92	90	1053.588
0.523599	1.335669	0.897240	81	90	88	1052.579
-2.094395	2.108018	1.311430	95	82	76	1044.990
0.523599	2.187132	-0.479875	75	93	0	1044.899
2.356194	2.407836	1.410646	79	89	88	1043.268
0.261799	1.256302	0.062705	76	94	90	1041.371
1.047198	1.510910	-0.740472	80	91	89	1040.282
2.617994	1.050534	3.042579	79	90	90	1038.666
1.308997	2.587733	0.232235	77	94	94	1038.364
2.094395	1.335669	0.897240	80	91	88	1035.949
-0.523599	0.674054	1.013609	80	93	85	1035.741
-0.261799	2.343981	-1.040456	81	86	92	1034.902
-0.523599	0.496451	0.593859	77	93	88	1033.543
2.356194	1.413347	-1.339188	83	88	88	1031.997
-1.570796	0.496451	0.593859	81	85	90	1030.991
2.356194	0.615174	-0.666022	81	88	93	1030.621
